Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Trip Duration (hh:mm),Trip Duration (in mins),Trip Date,Request Time,Day Of Week,Is Weekend,Trip Completed,Driver Assigned,Trip Request Time Slot
1935,City,110,Trip Completed,12-07-2016 11:16,12-07-2016 12:17,01:01,61,12-07-2016,11:16 AM,Tuesday,No,Yes,Yes,Morning
3243,Airport,110,Trip Completed,13-07-2016 10:03,13-07-2016 10:46,00:42,43,13-07-2016,10:03 AM,Wednesday,No,Yes,Yes,Morning
3449,City,110,Trip Completed,13-07-2016 16:52,13-07-2016 17:21,00:29,29,13-07-2016,4:52 PM,Wednesday,No,Yes,Yes,Afternoon
4500,City,110,Trip Completed,14-07-2016 09:04,14-07-2016 10:09,01:04,64,14-07-2016,9:04 AM,Thursday,No,Yes,Yes,Morning
5328,Airport,110,Trip Completed,14-07-2016 22:10,14-07-2016 22:51,00:40,41,14-07-2016,10:10 PM,Thursday,No,Yes,Yes,Late Night
5576,City,110,Trip Completed,15-07-2016 05:53,15-07-2016 06:25,00:32,32,15-07-2016,5:53 AM,Friday,No,Yes,Yes,Night
6112,Airport,110,Trip Completed,15-07-2016 15:06,15-07-2016 16:12,01:05,66,15-07-2016,3:06 PM,Friday,No,Yes,Yes,Afternoon
6438,Airport,110,Trip Completed,15-07-2016 19:54,15-07-2016 20:36,00:42,42,15-07-2016,7:54 PM,Friday,No,Yes,Yes,Evening
707,Airport,111,Trip Completed,11-07-2016 14:17,11-07-2016 14:55,00:38,38,11-07-2016,2:17 PM,Monday,No,Yes,Yes,Afternoon
1136,Airport,111,Trip Completed,11-07-2016 20:32,11-07-2016 21:20,00:48,48,11-07-2016,8:32 PM,Monday,No,Yes,Yes,Evening
2961,Airport,111,Trip Completed,13-07-2016 06:48,13-07-2016 07:47,00:58,58,13-07-2016,6:48 AM,Wednesday,No,Yes,Yes,Morning
3428,City,111,Trip Completed,13-07-2016 15:55,13-07-2016 16:45,00:50,50,13-07-2016,3:55 PM,Wednesday,No,Yes,Yes,Afternoon
4045,Airport,111,Trip Completed,14-07-2016 00:56,14-07-2016 01:22,00:26,26,14-07-2016,12:56 AM,Thursday,No,Yes,Yes,Night
5399,City,111,Trip Completed,15-07-2016 00:58,15-07-2016 02:16,01:17,78,15-07-2016,12:58 AM,Friday,No,Yes,Yes,Night
5730,City,111,Trip Completed,15-07-2016 07:50,15-07-2016 08:45,00:54,55,15-07-2016,7:50 AM,Friday,No,Yes,Yes,Morning
180,Airport,112,Trip Completed,11-07-2016 05:48,11-07-2016 06:28,00:40,40,11-07-2016,5:48 AM,Monday,No,Yes,Yes,Night
1694,City,112,Trip Completed,12-07-2016 07:54,12-07-2016 08:48,00:54,54,12-07-2016,7:54 AM,Tuesday,No,Yes,Yes,Morning
2294,City,112,Trip Completed,12-07-2016 18:47,12-07-2016 19:49,01:02,62,12-07-2016,6:47 PM,Tuesday,No,Yes,Yes,Evening
3630,City,112,Trip Completed,13-07-2016 18:59,13-07-2016 19:59,00:59,60,13-07-2016,6:59 PM,Wednesday,No,Yes,Yes,Evening
3978,City,112,Trip Completed,13-07-2016 23:18,13-07-2016 23:46,00:28,28,13-07-2016,11:18 PM,Wednesday,No,Yes,Yes,Late Night
4426,City,112,Trip Completed,14-07-2016 08:21,14-07-2016 09:08,00:47,47,14-07-2016,8:21 AM,Thursday,No,Yes,Yes,Morning
5115,Airport,112,Trip Completed,14-07-2016 20:03,14-07-2016 21:08,01:04,64,14-07-2016,8:03 PM,Thursday,No,Yes,Yes,Evening
5558,Airport,112,Trip Completed,15-07-2016 05:32,15-07-2016 06:05,00:33,34,15-07-2016,5:32 AM,Friday,No,Yes,Yes,Night
5827,Airport,112,Trip Completed,15-07-2016 08:52,15-07-2016 09:29,00:36,37,15-07-2016,8:52 AM,Friday,No,Yes,Yes,Morning
6063,Airport,112,Trip Completed,15-07-2016 13:48,15-07-2016 14:19,00:30,30,15-07-2016,1:48 PM,Friday,No,Yes,Yes,Afternoon
6691,Airport,112,Trip Completed,15-07-2016 22:47,16-07-2016 00:01,01:13,74,15-07-2016,10:47 PM,Friday,No,Yes,Yes,Late Night
170,City,113,Trip Completed,11-07-2016 05:45,11-07-2016 06:39,00:54,54,11-07-2016,5:45 AM,Monday,No,Yes,Yes,Night
1326,Airport,113,Trip Completed,11-07-2016 23:06,12-07-2016 00:07,01:01,61,11-07-2016,11:06 PM,Monday,No,Yes,Yes,Late Night
1476,City,113,Trip Completed,12-07-2016 05:16,12-07-2016 06:04,00:48,48,12-07-2016,5:16 AM,Tuesday,No,Yes,Yes,Night
2937,Airport,113,Trip Completed,13-07-2016 06:27,13-07-2016 07:15,00:48,48,13-07-2016,6:27 AM,Wednesday,No,Yes,Yes,Morning
3973,City,113,Trip Completed,13-07-2016 22:58,13-07-2016 23:51,00:53,53,13-07-2016,10:58 PM,Wednesday,No,Yes,Yes,Late Night
4644,City,113,Trip Completed,14-07-2016 11:47,14-07-2016 12:20,00:33,33,14-07-2016,11:47 AM,Thursday,No,Yes,Yes,Morning
5086,Airport,113,Trip Completed,14-07-2016 19:41,14-07-2016 21:02,01:21,81,14-07-2016,7:41 PM,Thursday,No,Yes,Yes,Evening
6572,Airport,113,Trip Completed,15-07-2016 21:11,15-07-2016 22:02,00:51,51,15-07-2016,9:11 PM,Friday,No,Yes,Yes,Late Night
6755,Airport,113,Trip Completed,15-07-2016 23:57,16-07-2016 01:09,01:11,72,15-07-2016,11:57 PM,Friday,No,Yes,Yes,Late Night
1483,City,114,Trip Completed,12-07-2016 05:22,12-07-2016 06:22,01:00,60,12-07-2016,5:22 AM,Tuesday,No,Yes,Yes,Night
1844,City,114,Trip Completed,12-07-2016 09:40,12-07-2016 10:11,00:31,31,12-07-2016,9:40 AM,Tuesday,No,Yes,Yes,Morning
2120,Airport,114,Trip Completed,12-07-2016 16:44,12-07-2016 17:33,00:49,49,12-07-2016,4:44 PM,Tuesday,No,Yes,Yes,Afternoon
2411,City,114,Trip Completed,12-07-2016 20:04,12-07-2016 20:40,00:36,36,12-07-2016,8:04 PM,Tuesday,No,Yes,Yes,Evening
2903,Airport,114,Trip Completed,13-07-2016 06:00,13-07-2016 06:40,00:40,40,13-07-2016,6:00 AM,Wednesday,No,Yes,Yes,Morning
3289,City,114,Trip Completed,13-07-2016 11:06,13-07-2016 11:51,00:44,44,13-07-2016,11:06 AM,Wednesday,No,Yes,Yes,Morning
3859,Airport,114,Trip Completed,13-07-2016 21:38,13-07-2016 22:28,00:50,50,13-07-2016,9:38 PM,Wednesday,No,Yes,Yes,Late Night
4313,City,114,Trip Completed,14-07-2016 06:49,14-07-2016 07:44,00:54,55,14-07-2016,6:49 AM,Thursday,No,Yes,Yes,Morning
5325,City,114,Trip Completed,14-07-2016 22:11,14-07-2016 23:12,01:00,61,14-07-2016,10:11 PM,Thursday,No,Yes,Yes,Late Night
5906,City,114,Trip Completed,15-07-2016 09:56,15-07-2016 10:29,00:32,32,15-07-2016,9:56 AM,Friday,No,Yes,Yes,Morning
6049,City,114,Trip Completed,15-07-2016 13:27,15-07-2016 14:32,01:04,65,15-07-2016,1:27 PM,Friday,No,Yes,Yes,Afternoon
664,Airport,115,Trip Completed,11-07-2016 12:58,11-07-2016 14:07,01:09,69,11-07-2016,12:58 PM,Monday,No,Yes,Yes,Afternoon
750,City,115,Trip Completed,11-07-2016 15:52,11-07-2016 16:27,00:35,35,11-07-2016,3:52 PM,Monday,No,Yes,Yes,Afternoon
1950,City,115,Trip Completed,12-07-2016 11:33,12-07-2016 12:04,00:31,31,12-07-2016,11:33 AM,Tuesday,No,Yes,Yes,Morning
2989,Airport,115,Trip Completed,13-07-2016 07:08,13-07-2016 07:42,00:33,34,13-07-2016,7:08 AM,Wednesday,No,Yes,Yes,Morning
3266,Airport,115,Trip Completed,13-07-2016 10:27,13-07-2016 11:19,00:51,52,13-07-2016,10:27 AM,Wednesday,No,Yes,Yes,Morning
4358,Airport,115,Trip Completed,14-07-2016 07:25,14-07-2016 08:08,00:43,43,14-07-2016,7:25 AM,Thursday,No,Yes,Yes,Morning
4720,Airport,115,Trip Completed,14-07-2016 13:48,14-07-2016 14:41,00:52,52,14-07-2016,1:48 PM,Thursday,No,Yes,Yes,Afternoon
5019,City,115,Trip Completed,14-07-2016 19:07,14-07-2016 19:59,00:52,52,14-07-2016,7:07 PM,Thursday,No,Yes,Yes,Evening
5925,City,115,Trip Completed,15-07-2016 10:08,15-07-2016 10:32,00:24,25,15-07-2016,10:08 AM,Friday,No,Yes,Yes,Morning
112,Airport,116,Trip Completed,11-07-2016 05:01,11-07-2016 06:04,01:03,63,11-07-2016,5:01 AM,Monday,No,Yes,Yes,Night
213,City,116,Trip Completed,11-07-2016 06:15,11-07-2016 06:57,00:42,42,11-07-2016,6:15 AM,Monday,No,Yes,Yes,Morning
1818,Airport,116,Trip Completed,12-07-2016 09:29,12-07-2016 10:38,01:09,69,12-07-2016,9:29 AM,Tuesday,No,Yes,Yes,Morning
2018,Airport,116,Trip Completed,12-07-2016 13:39,12-07-2016 14:19,00:40,40,12-07-2016,1:39 PM,Tuesday,No,Yes,Yes,Afternoon
3231,Airport,116,Trip Completed,13-07-2016 09:57,13-07-2016 10:48,00:50,50,13-07-2016,9:57 AM,Wednesday,No,Yes,Yes,Morning
3378,Airport,116,Trip Completed,13-07-2016 14:19,13-07-2016 14:58,00:38,39,13-07-2016,2:19 PM,Wednesday,No,Yes,Yes,Afternoon
3896,City,116,Trip Completed,13-07-2016 21:55,13-07-2016 22:54,00:59,60,13-07-2016,9:55 PM,Wednesday,No,Yes,Yes,Late Night
4828,City,116,Trip Completed,14-07-2016 17:26,14-07-2016 17:59,00:33,34,14-07-2016,5:26 PM,Thursday,No,Yes,Yes,Evening
5944,City,116,Trip Completed,15-07-2016 10:23,15-07-2016 11:33,01:10,71,15-07-2016,10:23 AM,Friday,No,Yes,Yes,Morning
6245,Airport,116,Trip Completed,15-07-2016 17:58,15-07-2016 18:57,00:58,59,15-07-2016,5:58 PM,Friday,No,Yes,Yes,Evening
3957,City,117,Trip Completed,13-07-2016 22:42,13-07-2016 23:43,01:01,61,13-07-2016,10:42 PM,Wednesday,No,Yes,Yes,Late Night
4066,Airport,117,Trip Completed,14-07-2016 01:56,14-07-2016 03:07,01:11,71,14-07-2016,1:56 AM,Thursday,No,Yes,Yes,Night
4691,City,117,Trip Completed,14-07-2016 13:01,14-07-2016 13:54,00:52,52,14-07-2016,1:01 PM,Thursday,No,Yes,Yes,Afternoon
6153,Airport,117,Trip Completed,15-07-2016 16:23,15-07-2016 17:33,01:09,70,15-07-2016,4:23 PM,Friday,No,Yes,Yes,Afternoon
260,City,118,Trip Completed,11-07-2016 06:45,11-07-2016 07:54,01:09,69,11-07-2016,6:45 AM,Monday,No,Yes,Yes,Morning
1077,Airport,118,Trip Completed,11-07-2016 19:55,11-07-2016 20:44,00:49,49,11-07-2016,7:55 PM,Monday,No,Yes,Yes,Evening
1316,City,118,Trip Completed,11-07-2016 22:54,11-07-2016 23:45,00:51,51,11-07-2016,10:54 PM,Monday,No,Yes,Yes,Late Night
1754,City,118,Trip Completed,12-07-2016 08:42,12-07-2016 09:39,00:57,57,12-07-2016,8:42 AM,Tuesday,No,Yes,Yes,Morning
2086,City,118,Trip Completed,12-07-2016 15:44,12-07-2016 16:30,00:46,46,12-07-2016,3:44 PM,Tuesday,No,Yes,Yes,Afternoon
3044,Airport,118,Trip Completed,13-07-2016 07:38,13-07-2016 08:19,00:40,41,13-07-2016,7:38 AM,Wednesday,No,Yes,Yes,Morning
3295,City,118,Trip Completed,13-07-2016 11:32,13-07-2016 12:15,00:43,43,13-07-2016,11:32 AM,Wednesday,No,Yes,Yes,Morning
3347,Airport,118,Trip Completed,13-07-2016 12:58,13-07-2016 13:54,00:56,57,13-07-2016,12:58 PM,Wednesday,No,Yes,Yes,Afternoon
3801,Airport,118,Trip Completed,13-07-2016 20:59,13-07-2016 21:37,00:38,38,13-07-2016,8:59 PM,Wednesday,No,Yes,Yes,Evening
4249,City,118,Trip Completed,14-07-2016 06:03,14-07-2016 06:57,00:54,54,14-07-2016,6:03 AM,Thursday,No,Yes,Yes,Morning
5096,Airport,118,Trip Completed,14-07-2016 19:52,14-07-2016 20:49,00:57,57,14-07-2016,7:52 PM,Thursday,No,Yes,Yes,Evening
5892,City,118,Trip Completed,15-07-2016 09:48,15-07-2016 10:46,00:58,58,15-07-2016,9:48 AM,Friday,No,Yes,Yes,Morning
6281,Airport,118,Trip Completed,15-07-2016 18:16,15-07-2016 19:23,01:06,66,15-07-2016,6:16 PM,Friday,No,Yes,Yes,Evening
6497,City,118,Trip Completed,15-07-2016 20:29,15-07-2016 21:15,00:45,46,15-07-2016,8:29 PM,Friday,No,Yes,Yes,Evening
13,City,119,Trip Completed,11-07-2016 01:08,11-07-2016 01:58,00:50,50,11-07-2016,1:08 AM,Monday,No,Yes,Yes,Night
1907,City,119,Trip Completed,12-07-2016 10:36,12-07-2016 11:53,01:17,77,12-07-2016,10:36 AM,Tuesday,No,Yes,Yes,Morning
3074,City,119,Trip Completed,13-07-2016 08:03,13-07-2016 09:11,01:07,68,13-07-2016,8:03 AM,Wednesday,No,Yes,Yes,Morning
3441,City,119,Trip Completed,13-07-2016 16:27,13-07-2016 17:43,01:15,75,13-07-2016,4:27 PM,Wednesday,No,Yes,Yes,Afternoon
3651,City,119,Trip Completed,13-07-2016 19:13,13-07-2016 20:21,01:08,68,13-07-2016,7:13 PM,Wednesday,No,Yes,Yes,Evening
4093,City,119,Trip Completed,14-07-2016 03:06,14-07-2016 04:03,00:57,57,14-07-2016,3:06 AM,Thursday,No,Yes,Yes,Night
4339,City,119,Trip Completed,14-07-2016 07:13,14-07-2016 07:50,00:36,37,14-07-2016,7:13 AM,Thursday,No,Yes,Yes,Morning
4753,City,119,Trip Completed,14-07-2016 15:18,14-07-2016 16:23,01:05,65,14-07-2016,3:18 PM,Thursday,No,Yes,Yes,Afternoon
5933,City,119,Trip Completed,15-07-2016 10:12,15-07-2016 11:01,00:49,49,15-07-2016,10:12 AM,Friday,No,Yes,Yes,Morning
1184,City,120,Trip Completed,11-07-2016 21:01,11-07-2016 22:11,01:10,70,11-07-2016,9:01 PM,Monday,No,Yes,Yes,Late Night
1402,Airport,120,Trip Completed,12-07-2016 02:48,12-07-2016 03:48,01:00,60,12-07-2016,2:48 AM,Tuesday,No,Yes,Yes,Night
1597,City,120,Trip Completed,12-07-2016 06:40,12-07-2016 07:42,01:02,62,12-07-2016,6:40 AM,Tuesday,No,Yes,Yes,Morning
2702,City,120,Trip Completed,13-07-2016 01:12,13-07-2016 02:20,01:07,68,13-07-2016,1:12 AM,Wednesday,No,Yes,Yes,Night
2996,City,120,Trip Completed,13-07-2016 07:13,13-07-2016 08:10,00:56,56,13-07-2016,7:13 AM,Wednesday,No,Yes,Yes,Morning
4857,Airport,120,Trip Completed,14-07-2016 17:34,14-07-2016 18:25,00:50,51,14-07-2016,5:34 PM,Thursday,No,Yes,Yes,Evening
6661,City,120,Trip Completed,15-07-2016 22:20,15-07-2016 23:21,01:00,61,15-07-2016,10:20 PM,Friday,No,Yes,Yes,Late Night
134,Airport,121,Trip Completed,11-07-2016 05:13,11-07-2016 06:14,01:01,61,11-07-2016,5:13 AM,Monday,No,Yes,Yes,Night
598,City,121,Trip Completed,11-07-2016 11:36,11-07-2016 12:17,00:41,41,11-07-2016,11:36 AM,Monday,No,Yes,Yes,Morning
726,Airport,121,Trip Completed,11-07-2016 15:00,11-07-2016 16:03,01:03,63,11-07-2016,3:00 PM,Monday,No,Yes,Yes,Afternoon
832,Airport,121,Trip Completed,11-07-2016 17:38,11-07-2016 18:16,00:38,38,11-07-2016,5:38 PM,Monday,No,Yes,Yes,Evening
2065,City,121,Trip Completed,12-07-2016 15:06,12-07-2016 16:10,01:04,64,12-07-2016,3:06 PM,Tuesday,No,Yes,Yes,Afternoon
2701,Airport,121,Trip Completed,13-07-2016 01:04,13-07-2016 01:52,00:48,48,13-07-2016,1:04 AM,Wednesday,No,Yes,Yes,Night
3429,City,121,Trip Completed,13-07-2016 15:59,13-07-2016 16:58,00:58,59,13-07-2016,3:59 PM,Wednesday,No,Yes,Yes,Afternoon
3645,City,121,Trip Completed,13-07-2016 19:07,13-07-2016 20:00,00:52,53,13-07-2016,7:07 PM,Wednesday,No,Yes,Yes,Evening
4958,City,121,Trip Completed,14-07-2016 18:36,14-07-2016 19:46,01:10,71,14-07-2016,6:36 PM,Thursday,No,Yes,Yes,Evening
5474,City,121,Trip Completed,15-07-2016 04:45,15-07-2016 05:52,01:06,67,15-07-2016,4:45 AM,Friday,No,Yes,Yes,Night
6088,City,121,Trip Completed,15-07-2016 14:29,15-07-2016 15:24,00:54,55,15-07-2016,2:29 PM,Friday,No,Yes,Yes,Afternoon
6714,Airport,121,Trip Completed,15-07-2016 23:12,16-07-2016 00:04,00:51,52,15-07-2016,11:12 PM,Friday,No,Yes,Yes,Late Night
1024,Airport,122,Trip Completed,11-07-2016 19:20,11-07-2016 20:20,01:00,60,11-07-2016,7:20 PM,Monday,No,Yes,Yes,Evening
1452,City,122,Trip Completed,12-07-2016 04:52,12-07-2016 05:41,00:49,49,12-07-2016,4:52 AM,Tuesday,No,Yes,Yes,Night
2507,City,122,Trip Completed,12-07-2016 21:05,12-07-2016 21:30,00:25,25,12-07-2016,9:05 PM,Tuesday,No,Yes,Yes,Late Night
3052,Airport,122,Trip Completed,13-07-2016 07:43,13-07-2016 08:53,01:09,70,13-07-2016,7:43 AM,Wednesday,No,Yes,Yes,Morning
4702,Airport,122,Trip Completed,14-07-2016 13:13,14-07-2016 13:43,00:30,30,14-07-2016,1:13 PM,Thursday,No,Yes,Yes,Afternoon
4830,Airport,122,Trip Completed,14-07-2016 17:23,14-07-2016 18:36,01:12,73,14-07-2016,5:23 PM,Thursday,No,Yes,Yes,Evening
5920,Airport,122,Trip Completed,15-07-2016 10:06,15-07-2016 10:41,00:35,35,15-07-2016,10:06 AM,Friday,No,Yes,Yes,Morning
533,Airport,123,Trip Completed,11-07-2016 09:55,11-07-2016 10:58,01:03,63,11-07-2016,9:55 AM,Monday,No,Yes,Yes,Morning
1368,City,123,Trip Completed,12-07-2016 00:07,12-07-2016 00:50,00:43,43,12-07-2016,12:07 AM,Tuesday,No,Yes,Yes,Night
2499,Airport,123,Trip Completed,12-07-2016 20:55,12-07-2016 22:03,01:08,68,12-07-2016,8:55 PM,Tuesday,No,Yes,Yes,Evening
2962,City,123,Trip Completed,13-07-2016 06:47,13-07-2016 07:58,01:10,71,13-07-2016,6:47 AM,Wednesday,No,Yes,Yes,Morning
3617,Airport,123,Trip Completed,13-07-2016 18:55,13-07-2016 20:07,01:12,72,13-07-2016,6:55 PM,Wednesday,No,Yes,Yes,Evening
5370,City,123,Trip Completed,14-07-2016 23:43,15-07-2016 00:33,00:50,50,14-07-2016,11:43 PM,Thursday,No,Yes,Yes,Late Night
47,City,124,Trip Completed,11-07-2016 03:22,11-07-2016 04:35,01:13,73,11-07-2016,3:22 AM,Monday,No,Yes,Yes,Night
270,City,124,Trip Completed,11-07-2016 06:54,11-07-2016 07:50,00:56,56,11-07-2016,6:54 AM,Monday,No,Yes,Yes,Morning
1007,City,124,Trip Completed,11-07-2016 19:14,11-07-2016 19:46,00:32,32,11-07-2016,7:14 PM,Monday,No,Yes,Yes,Evening
2372,City,124,Trip Completed,12-07-2016 19:35,12-07-2016 20:13,00:38,38,12-07-2016,7:35 PM,Tuesday,No,Yes,Yes,Evening
3584,Airport,124,Trip Completed,13-07-2016 18:29,13-07-2016 19:37,01:07,68,13-07-2016,6:29 PM,Wednesday,No,Yes,Yes,Evening
4645,Airport,124,Trip Completed,14-07-2016 11:45,14-07-2016 12:52,01:06,67,14-07-2016,11:45 AM,Thursday,No,Yes,Yes,Morning
5219,City,124,Trip Completed,14-07-2016 21:00,14-07-2016 22:05,01:04,65,14-07-2016,9:00 PM,Thursday,No,Yes,Yes,Late Night
5559,Airport,124,Trip Completed,15-07-2016 05:39,15-07-2016 06:52,01:12,72,15-07-2016,5:39 AM,Friday,No,Yes,Yes,Night
631,Airport,125,Trip Completed,11-07-2016 12:19,11-07-2016 13:28,01:09,69,11-07-2016,12:19 PM,Monday,No,Yes,Yes,Afternoon
775,City,125,Trip Completed,11-07-2016 16:29,11-07-2016 17:35,01:06,66,11-07-2016,4:29 PM,Monday,No,Yes,Yes,Afternoon
1006,Airport,125,Trip Completed,11-07-2016 19:08,11-07-2016 19:40,00:32,32,11-07-2016,7:08 PM,Monday,No,Yes,Yes,Evening
1995,City,125,Trip Completed,12-07-2016 12:51,12-07-2016 14:01,01:10,70,12-07-2016,12:51 PM,Tuesday,No,Yes,Yes,Afternoon
2248,City,125,Trip Completed,12-07-2016 18:23,12-07-2016 19:01,00:38,38,12-07-2016,6:23 PM,Tuesday,No,Yes,Yes,Evening
2540,Airport,125,Trip Completed,12-07-2016 21:15,12-07-2016 22:01,00:46,46,12-07-2016,9:15 PM,Tuesday,No,Yes,Yes,Late Night
3037,Airport,125,Trip Completed,13-07-2016 07:33,13-07-2016 08:27,00:53,54,13-07-2016,7:33 AM,Wednesday,No,Yes,Yes,Morning
3419,Airport,125,Trip Completed,13-07-2016 15:42,13-07-2016 16:10,00:28,28,13-07-2016,3:42 PM,Wednesday,No,Yes,Yes,Afternoon
3987,City,125,Trip Completed,13-07-2016 23:18,13-07-2016 23:57,00:38,39,13-07-2016,11:18 PM,Wednesday,No,Yes,Yes,Late Night
4458,City,125,Trip Completed,14-07-2016 08:38,14-07-2016 09:44,01:06,66,14-07-2016,8:38 AM,Thursday,No,Yes,Yes,Morning
4987,Airport,125,Trip Completed,14-07-2016 18:46,14-07-2016 19:52,01:06,66,14-07-2016,6:46 PM,Thursday,No,Yes,Yes,Evening
5868,City,125,Trip Completed,15-07-2016 09:16,15-07-2016 10:34,01:18,79,15-07-2016,9:16 AM,Friday,No,Yes,Yes,Morning
6413,Airport,125,Trip Completed,15-07-2016 19:40,15-07-2016 20:18,00:37,38,15-07-2016,7:40 PM,Friday,No,Yes,Yes,Evening
6533,City,125,Trip Completed,15-07-2016 20:52,15-07-2016 21:25,00:32,33,15-07-2016,8:52 PM,Friday,No,Yes,Yes,Evening
90,Airport,126,Trip Completed,11-07-2016 04:53,11-07-2016 05:34,00:41,41,11-07-2016,4:53 AM,Monday,No,Yes,Yes,Night
532,City,126,Trip Completed,11-07-2016 09:53,11-07-2016 11:11,01:18,78,11-07-2016,9:53 AM,Monday,No,Yes,Yes,Morning
1110,City,126,Trip Completed,11-07-2016 20:17,11-07-2016 21:30,01:13,73,11-07-2016,8:17 PM,Monday,No,Yes,Yes,Evening
1759,Airport,126,Trip Completed,12-07-2016 08:46,12-07-2016 09:56,01:10,70,12-07-2016,8:46 AM,Tuesday,No,Yes,Yes,Morning
2147,City,126,Trip Completed,12-07-2016 17:21,12-07-2016 18:27,01:06,66,12-07-2016,5:21 PM,Tuesday,No,Yes,Yes,Evening
3254,Airport,126,Trip Completed,13-07-2016 10:11,13-07-2016 11:06,00:54,55,13-07-2016,10:11 AM,Wednesday,No,Yes,Yes,Morning
3381,Airport,126,Trip Completed,13-07-2016 14:25,13-07-2016 15:15,00:49,50,13-07-2016,2:25 PM,Wednesday,No,Yes,Yes,Afternoon
3656,City,126,Trip Completed,13-07-2016 19:11,13-07-2016 20:32,01:21,81,13-07-2016,7:11 PM,Wednesday,No,Yes,Yes,Evening
3948,Airport,126,Trip Completed,13-07-2016 22:37,13-07-2016 23:13,00:35,35,13-07-2016,10:37 PM,Wednesday,No,Yes,Yes,Late Night
4520,City,126,Trip Completed,14-07-2016 09:23,14-07-2016 10:19,00:56,56,14-07-2016,9:23 AM,Thursday,No,Yes,Yes,Morning
4723,Airport,126,Trip Completed,14-07-2016 13:50,14-07-2016 14:36,00:46,46,14-07-2016,1:50 PM,Thursday,No,Yes,Yes,Afternoon
5176,City,126,Trip Completed,14-07-2016 20:37,14-07-2016 21:38,01:00,60,14-07-2016,8:37 PM,Thursday,No,Yes,Yes,Evening
6338,City,126,Trip Completed,15-07-2016 18:46,15-07-2016 19:52,01:06,66,15-07-2016,6:46 PM,Friday,No,Yes,Yes,Evening
6557,Airport,126,Trip Completed,15-07-2016 21:00,15-07-2016 21:40,00:40,40,15-07-2016,9:00 PM,Friday,No,Yes,Yes,Late Night
504,City,127,Trip Completed,11-07-2016 09:40,11-07-2016 10:48,01:08,68,11-07-2016,9:40 AM,Monday,No,Yes,Yes,Morning
640,Airport,127,Trip Completed,11-07-2016 12:27,11-07-2016 13:39,01:12,72,11-07-2016,12:27 PM,Monday,No,Yes,Yes,Afternoon
1206,City,127,Trip Completed,11-07-2016 21:24,11-07-2016 22:14,00:50,50,11-07-2016,9:24 PM,Monday,No,Yes,Yes,Late Night
1851,Airport,127,Trip Completed,12-07-2016 09:48,12-07-2016 10:58,01:10,70,12-07-2016,9:48 AM,Tuesday,No,Yes,Yes,Morning
2412,Airport,127,Trip Completed,12-07-2016 19:59,12-07-2016 20:58,00:59,59,12-07-2016,7:59 PM,Tuesday,No,Yes,Yes,Evening
3300,Airport,127,Trip Completed,13-07-2016 11:42,13-07-2016 12:50,01:07,68,13-07-2016,11:42 AM,Wednesday,No,Yes,Yes,Morning
3648,City,127,Trip Completed,13-07-2016 19:13,13-07-2016 19:58,00:45,45,13-07-2016,7:13 PM,Wednesday,No,Yes,Yes,Evening
6020,City,127,Trip Completed,15-07-2016 12:46,15-07-2016 13:25,00:39,39,15-07-2016,12:46 PM,Friday,No,Yes,Yes,Afternoon
6682,City,127,Trip Completed,15-07-2016 22:35,15-07-2016 23:03,00:28,28,15-07-2016,10:35 PM,Friday,No,Yes,Yes,Late Night
878,City,128,Trip Completed,11-07-2016 18:09,11-07-2016 18:49,00:40,40,11-07-2016,6:09 PM,Monday,No,Yes,Yes,Evening
1014,Airport,128,Trip Completed,11-07-2016 19:14,11-07-2016 20:06,00:52,52,11-07-2016,7:14 PM,Monday,No,Yes,Yes,Evening
1628,Airport,128,Trip Completed,12-07-2016 07:05,12-07-2016 08:17,01:12,72,12-07-2016,7:05 AM,Tuesday,No,Yes,Yes,Morning
2416,City,128,Trip Completed,12-07-2016 20:06,12-07-2016 21:09,01:03,63,12-07-2016,8:06 PM,Tuesday,No,Yes,Yes,Evening
2974,Airport,128,Trip Completed,13-07-2016 06:46,13-07-2016 08:04,01:17,78,13-07-2016,6:46 AM,Wednesday,No,Yes,Yes,Morning
3273,Airport,128,Trip Completed,13-07-2016 10:38,13-07-2016 11:15,00:36,36,13-07-2016,10:38 AM,Wednesday,No,Yes,Yes,Morning
4210,City,128,Trip Completed,14-07-2016 05:38,14-07-2016 06:44,01:05,66,14-07-2016,5:38 AM,Thursday,No,Yes,Yes,Night
4454,City,128,Trip Completed,14-07-2016 08:32,14-07-2016 09:21,00:49,49,14-07-2016,8:32 AM,Thursday,No,Yes,Yes,Morning
4732,Airport,128,Trip Completed,14-07-2016 14:13,14-07-2016 15:12,00:58,58,14-07-2016,2:13 PM,Thursday,No,Yes,Yes,Afternoon
5024,City,128,Trip Completed,14-07-2016 19:09,14-07-2016 20:20,01:10,71,14-07-2016,7:09 PM,Thursday,No,Yes,Yes,Evening
5799,Airport,128,Trip Completed,15-07-2016 08:41,15-07-2016 09:11,00:30,30,15-07-2016,8:41 AM,Friday,No,Yes,Yes,Morning
6676,Airport,128,Trip Completed,15-07-2016 22:25,15-07-2016 23:43,01:18,78,15-07-2016,10:25 PM,Friday,No,Yes,Yes,Late Night
343,City,129,Trip Completed,11-07-2016 07:57,11-07-2016 08:55,00:58,58,11-07-2016,7:57 AM,Monday,No,Yes,Yes,Morning
